year_month,PCODE,ndvi_mean
2008-08,ML09,0.4420222233333333
2008-08,ML0901,0.4420222233333333
2008-08,ML1004,0.15275223666666668
2008-09,ML01,0.68300699
2008-09,ML0101,0.7390277866666667
2008-09,ML0102,0.5783773766666667
2008-09,ML0103,0.6265098333333333
2008-09,ML0104,0.7840649333333333
2008-09,ML0105,0.7416192166666667
2008-09,ML0106,0.54073022
2008-09,ML0107,0.5836005200000001
2008-09,ML02,0.6021663433333333
2008-09,ML0201,0.5830322666666666
2008-09,ML0202,0.6625057833333333
2008-09,ML0203,0.7313224266666666
2008-09,ML0204,0.7101008966666665
2008-09,ML0205,0.6373057033333334
2008-09,ML0206,0.6357386333333334
2008-09,ML0207,0.4865466866666666
2008-09,ML03,0.7015812499999999
2008-09,ML0301,0.7270811
2008-09,ML0302,0.7191532333333334
2008-09,ML0303,0.7310778
2008-09,ML0304,0.6250443833333333
2008-09,ML0305,0.7060142633333334
2008-09,ML0306,0.7151368366666667
2008-09,ML0307,0.6380453033333333
2008-09,ML04,0.47919668666666665
2008-09,ML0401,0.5762525633333334
2008-09,ML0402,0.5321169133333333
2008-09,ML0403,0.3911142066666667
2008-09,ML0404,0.4186162033333333
2008-09,ML0405,0.5057634400000001
2008-09,ML0406,0.48950231
2008-09,ML0407,0.5427420566666666
2008-09,ML05,0.3616087233333333
2008-09,ML0501,0.3749121066666667
2008-09,ML0502,0.4684691966666667
2008-09,ML0503,0.42739119666666664
2008-09,ML0504,0.30901578999999996
2008-09,ML0505,0.37612223333333333
2008-09,ML0506,0.33494678333333333
2008-09,ML0507,0.42522623333333337
2008-09,ML0508,0.28915107333333334
2008-09,ML06,0.11963107666666667
2008-09,ML0601,0.20961249666666668
2008-09,ML0602,0.12395682466666667
2008-09,ML0603,0.22164379
2008-09,ML0604,0.23662449333333335
2008-09,ML0605,0.102070812
2008-09,ML07,0.15890048333333331
2008-09,ML0701,0.20439258333333332
2008-09,ML0702,0.11594996166666667
2008-09,ML0703,0.17907077000000002
2008-09,ML08,0.10923757133333334
2008-09,ML0801,0.11276045833333333
2008-09,ML0802,0.13335727666666666
2008-09,ML0803,0.10198302733333332
2008-09,ML0804,0.11181478833333332
2008-09,ML09,0.46385555333333334
2008-09,ML0901,0.46385555333333334
2008-09,ML1004,0.16014520333333335
2008-10,ML01,0.5758752966666667
2008-10,ML0101,0.6330922
2008-10,ML0102,0.47216846333333334
2008-10,ML0103,0.49299439333333334
2008-10,ML0104,0.7145191466666666
2008-10,ML0105,0.6436538566666666
2008-10,ML0106,0.42354908333333335
2008-10,ML0107,0.4369086466666667
2008-10,ML02,0.49553732666666667
2008-10,ML0201,0.4540323933333333
2008-10,ML0202,0.5569458566666666
2008-10,ML0203,0.659137
2008-10,ML0204,0.6300199833333333
2008-10,ML0205,0.5096488433333334
2008-10,ML0206,0.5153730133333334
2008-10,ML0207,0.3758962066666667
2008-10,ML03,0.6240891199999999
2008-10,ML0301,0.6548781433333333
2008-10,ML0302,0.65294357
2008-10,ML0303,0.66478552
2008-10,ML0304,0.5254676500000001
2008-10,ML0305,0.6255945966666666
2008-10,ML0306,0.6532833733333333
2008-10,ML0307,0.5292675066666667
2008-10,ML04,0.38518162333333333
2008-10,ML0401,0.4795177933333334
2008-10,ML0402,0.44274975
2008-10,ML0403,0.33811359
2008-10,ML0404,0.31593474666666665
2008-10,ML0405,0.41740958
2008-10,ML0406,0.3926951633333333
2008-10,ML0407,0.42870326
2008-10,ML05,0.2973839833333333
2008-10,ML0501,0.30225491666666665
2008-10,ML0502,0.37738245666666664
2008-10,ML0503,0.42214502666666665
2008-10,ML0504,0.22172127333333333
2008-10,ML0505,0.28704582
2008-10,ML0506,0.34210205
2008-10,ML0507,0.3708390533333333
2008-10,ML0508,0.24169607
2008-10,ML06,0.11057963
2008-10,ML0601,0.17724961333333333
2008-10,ML0602,0.11296310799999999
2008-10,ML0603,0.16524735666666668
2008-10,ML0604,0.17831880666666666
2008-10,ML0605,0.10088003333333333
2008-10,ML07,0.13605688666666668
2008-10,ML0701,0.15519710333333334
2008-10,ML0702,0.11364655266666666
2008-10,ML0703,0.14591656666666666
2008-10,ML08,0.10949848499999999
2008-10,ML0801,0.11249148166666667
2008-10,ML0802,0.12546233833333334
2008-10,ML0803,0.10434780466666667
2008-10,ML0804,0.11170418333333333
2008-10,ML09,0.4240999833333334
2008-10,ML0901,0.4240999833333334
2008-10,ML1004,0.13837548333333335
2008-11,ML01,0.44188919666666665
2008-11,ML0101,0.4808176366666667
2008-11,ML0102,0.3544215
2008-11,ML0103,0.35478409333333333
2008-11,ML0104,0.5915498133333333
2008-11,ML0105,0.5057189733333334
2008-11,ML0106,0.3086972866666667
2008-11,ML0107,0.30516683333333333
2008-11,ML02,0.3806036933333334
2008-11,ML0201,0.3414673166666667
2008-11,ML0202,0.4262638966666667
2008-11,ML0203,0.5330835266666667
2008-11,ML0204,0.5022571333333333
2008-11,ML0205,0.3778882433333333
2008-11,ML0206,0.3882035933333334
2008-11,ML0207,0.28365940666666667
2008-11,ML03,0.5026024733333333
2008-11,ML0301,0.5312620033333334
2008-11,ML0302,0.5351972333333334
2008-11,ML0303,0.5438140833333334
2008-11,ML0304,0.39932888666666666
2008-11,ML0305,0.5021203666666666
2008-11,ML0306,0.5439018999999999
2008-11,ML0307,0.40266427666666665
2008-11,ML04,0.29690760666666666
2008-11,ML0401,0.3648057866666667
2008-11,ML0402,0.3420779133333333
2008-11,ML0403,0.27245291
2008-11,ML0404,0.24558438333333332
2008-11,ML0405,0.31919375666666666
2008-11,ML0406,0.30035996000000004
2008-11,ML0407,0.32441495000000004
2008-11,ML05,0.25757104000000003
2008-11,ML0501,0.24744343666666668
2008-11,ML0502,0.2946575633333333
2008-11,ML0503,0.38901486
2008-11,ML0504,0.18261982666666668
2008-11,ML0505,0.22768186999999998
2008-11,ML0506,0.3530917566666667
2008-11,ML0507,0.33478828666666666
2008-11,ML0508,0.21898745
2008-11,ML06,0.10782724666666667
2008-11,ML0601,0.15305757
2008-11,ML0602,0.10991405966666667
2008-11,ML0603,0.14680073
2008-11,ML0604,0.15475225666666667
2008-11,ML0605,0.10083306833333333
2008-11,ML07,0.12939024333333335
2008-11,ML0701,0.14202604
2008-11,ML0702,0.11402587333333332
2008-11,ML0703,0.13711903666666667
2008-11,ML08,0.10995395200000001
2008-11,ML0801,0.11199648866666667
2008-11,ML0802,0.122551318
2008-11,ML0803,0.10585837666666666
2008-11,ML0804,0.11205472666666666
2008-11,ML09,0.34685183666666664
2008-11,ML0901,0.34685183666666664
2008-11,ML1004,0.13068999666666667
2008-12,ML01,0.34768974666666663
2008-12,ML0101,0.36144713999999994
2008-12,ML0102,0.2938679833333333
2008-12,ML0103,0.28650737666666665
2008-12,ML0104,0.45648812333333333
2008-12,ML0105,0.39339933
2008-12,ML0106,0.2603727533333333
2008-12,ML0107,0.25367169666666667
2008-12,ML02,0.31438940666666665
2008-12,ML0201,0.29533861
2008-12,ML0202,0.34623307999999997
2008-12,ML0203,0.41841170666666666
2008-12,ML0204,0.39540011
2008-12,ML0205,0.31239042666666667
2008-12,ML0206,0.3198697466666667
2008-12,ML0207,0.24720774
2008-12,ML03,0.40076577666666663
2008-12,ML0301,0.4207128466666667
2008-12,ML0302,0.42203787333333337
2008-12,ML0303,0.42953947333333337
2008-12,ML0304,0.3263223966666667
2008-12,ML0305,0.3984213466666667
2008-12,ML0306,0.43637915666666666
2008-12,ML0307,0.3303603433333333
2008-12,ML04,0.25841084666666664
2008-12,ML0401,0.304147
2008-12,ML0402,0.29239029
2008-12,ML0403,0.24170458666666664
2008-12,ML0404,0.22173679333333332
2008-12,ML0405,0.2691914066666667
2008-12,ML0406,0.26285051333333337
2008-12,ML0407,0.27768724333333333
2008-12,ML05,0.23454945666666668
2008-12,ML0501,0.22537853
2008-12,ML0502,0.2557135466666666
2008-12,ML0503,0.3238263433333333
2008-12,ML0504,0.17454621666666667
2008-12,ML0505,0.20967521333333336
2008-12,ML0506,0.3135271533333333
2008-12,ML0507,0.3028956266666667
2008-12,ML0508,0.20961039666666667
2008-12,ML06,0.10752741466666667
2008-12,ML0601,0.13868636666666667
2008-12,ML0602,0.109329018
2008-12,ML0603,0.14448237
2008-12,ML0604,0.14611172666666666
2008-12,ML0605,0.10119230666666668
2008-12,ML07,0.13151859
2008-12,ML0701,0.14294104666666665
2008-12,ML0702,0.11572989966666665
2008-12,ML0703,0.13929237333333333
2008-12,ML08,0.11187603
2008-12,ML0801,0.11337599333333333
2008-12,ML0802,0.125946828
2008-12,ML0803,0.107491718
2008-12,ML0804,0.11430164666666666
2008-12,ML09,0.27941852
2008-12,ML0901,0.27941852
2008-12,ML1004,0.13339579999999998
2009-01,ML01,0.29269804666666666
2009-01,ML0101,0.29588750666666663
2009-01,ML0102,0.26517645
2009-01,ML0103,0.25786679333333334
2009-01,ML0104,0.35301894666666667
2009-01,ML0105,0.3243010233333334
2009-01,ML0106,0.23649773666666665
2009-01,ML0107,0.22893981333333333
2009-01,ML02,0.27666036666666666
2009-01,ML0201,0.26839537333333335
2009-01,ML0202,0.30095373666666664
2009-01,ML0203,0.34405987
2009-01,ML0204,0.32656082666666664
2009-01,ML0205,0.2783279633333333
2009-01,ML0206,0.28289380000000003
2009-01,ML0207,0.23049531
2009-01,ML03,0.33894953
2009-01,ML0301,0.34988580666666663
2009-01,ML0302,0.3616806666666667
2009-01,ML0303,0.3616444833333334
2009-01,ML0304,0.28752531666666664
2009-01,ML0305,0.33347778666666666
2009-01,ML0306,0.36871354000000006
2009-01,ML0307,0.2906524833333333
2009-01,ML04,0.23734312666666668
2009-01,ML0401,0.27258406
2009-01,ML0402,0.26415241666666667
2009-01,ML0403,0.22292857666666666
2009-01,ML0404,0.21064598333333331
2009-01,ML0405,0.24205891666666668
2009-01,ML0406,0.24055933
2009-01,ML0407,0.2529945066666667
2009-01,ML05,0.21526062
2009-01,ML0501,0.21460743666666668
2009-01,ML0502,0.23528085666666665
2009-01,ML0503,0.2696594433333333
2009-01,ML0504,0.17104544
2009-01,ML0505,0.19990525333333334
2009-01,ML0506,0.2579404666666667
2009-01,ML0507,0.2671155666666667
2009-01,ML0508,0.20172394666666668
2009-01,ML06,0.10772979633333334
2009-01,ML0601,0.14817234333333332
2009-01,ML0602,0.10948402866666666
2009-01,ML0603,0.14235682333333333
2009-01,ML0604,0.15164958666666667
2009-01,ML0605,0.10149189666666668
2009-01,ML07,0.13159330666666666
2009-01,ML0701,0.14221521333333334
2009-01,ML0702,0.11463682866666668
2009-01,ML0703,0.13705921333333335
2009-01,ML08,0.11185332333333332
2009-01,ML0801,0.114017882
2009-01,ML0802,0.12623327533333334
2009-01,ML0803,0.10683647
2009-01,ML0804,0.11542036333333333
2009-01,ML09,0.24207036666666668
2009-01,ML0901,0.24207036666666668
2009-01,ML1004,0.13539418666666667
2009-02,ML01,0.26066431333333334
2009-02,ML0101,0.26199083666666667
2009-02,ML0102,0.24097287999999997
2009-02,ML0103,0.23672625333333333
2009-02,ML0104,0.30351033666666666
2009-02,ML0105,0.28454545
2009-02,ML0106,0.21932618666666667
2009-02,ML0107,0.20913747666666668
2009-02,ML02,0.2515107066666667
2009-02,ML0201,0.23983477666666664
2009-02,ML0202,0.27696188
2009-02,ML0203,0.3181281866666667
2009-02,ML0204,0.29251373666666663
2009-02,ML0205,0.2521859733333333
2009-02,ML0206,0.25636976
2009-02,ML0207,0.21119056333333333
2009-02,ML03,0.33054792666666666
2009-02,ML0301,0.33982662333333336
2009-02,ML0302,0.3831518666666667
2009-02,ML0303,0.37322909666666665
2009-02,ML0304,0.26402401999999997
2009-02,ML0305,0.31928469
2009-02,ML0306,0.36301903666666663
2009-02,ML0307,0.26634161
2009-02,ML04,0.21567031666666667
2009-02,ML0401,0.25119544
2009-02,ML0402,0.24108074666666668
2009-02,ML0403,0.19938669333333334
2009-02,ML0404,0.19184491666666667
2009-02,ML0405,0.21841346333333334
2009-02,ML0406,0.21757335
2009-02,ML0407,0.23214591666666665
2009-02,ML05,0.19221092666666664
2009-02,ML0501,0.19291930666666668
2009-02,ML0502,0.21486778333333334
2009-02,ML0503,0.23440991
2009-02,ML0504,0.15658523333333332
2009-02,ML0505,0.18322347000000003
2009-02,ML0506,0.21524224666666666
2009-02,ML0507,0.23270134666666667
2009-02,ML0508,0.18366539666666667
2009-02,ML06,0.10676754666666667
2009-02,ML0601,0.1506322
2009-02,ML0602,0.10813569666666667
2009-02,ML0603,0.13493259666666665
2009-02,ML0604,0.14450707666666665
2009-02,ML0605,0.101579505
2009-02,ML07,0.12368416
2009-02,ML0701,0.12907958333333333
2009-02,ML0702,0.11156215666666668
2009-02,ML0703,0.12943236666666666
2009-02,ML08,0.10902244666666666
2009-02,ML0801,0.11162087666666666
2009-02,ML0802,0.12107236133333334
2009-02,ML0803,0.10424848666666668
2009-02,ML0804,0.11307377166666667
2009-02,ML09,0.22338517666666666
2009-02,ML0901,0.22338517666666666
2009-02,ML1004,0.126230655
2009-03,ML01,0.24889893666666665
2009-03,ML0101,0.24647675000000002
2009-03,ML0102,0.22940869
2009-03,ML0103,0.22295228
2009-03,ML0104,0.29475936333333336
2009-03,ML0105,0.2737451066666667
2009-03,ML0106,0.21095323666666665
2009-03,ML0107,0.19730486
2009-03,ML02,0.24677391666666668
2009-03,ML0201,0.22951388333333334
2009-03,ML0202,0.27482323999999997
2009-03,ML0203,0.3275409466666667
2009-03,ML0204,0.29082922333333333
2009-03,ML0205,0.2443958833333333
2009-03,ML0206,0.25022610333333334
2009-03,ML0207,0.20438875999999997
2009-03,ML03,0.3555146633333333
2009-03,ML0301,0.3684472433333334
2009-03,ML0302,0.43519999666666664
2009-03,ML0303,0.4217283233333333
2009-03,ML0304,0.26141405666666667
2009-03,ML0305,0.33791426
2009-03,ML0306,0.3955706733333333
2009-03,ML0307,0.2674165566666667
2009-03,ML04,0.20699884333333332
2009-03,ML0401,0.24123808000000002
2009-03,ML0402,0.23316415999999998
2009-03,ML0403,0.18591298999999997
2009-03,ML0404,0.18317490666666666
2009-03,ML0405,0.21082861666666666
2009-03,ML0406,0.20809863333333334
2009-03,ML0407,0.22922220666666668
2009-03,ML05,0.18166134
2009-03,ML0501,0.18291350666666664
2009-03,ML0502,0.20944895666666666
2009-03,ML0503,0.21818783333333333
2009-03,ML0504,0.14896693
2009-03,ML0505,0.17324779
2009-03,ML0506,0.19952523333333336
2009-03,ML0507,0.2147436766666667
2009-03,ML0508,0.17827908666666667
2009-03,ML06,0.10652575800000001
2009-03,ML0601,0.14729658333333331
2009-03,ML0602,0.107843802
2009-03,ML0603,0.13011523666666666
2009-03,ML0604,0.14174076
2009-03,ML0605,0.102001423
2009-03,ML07,0.12115900666666668
2009-03,ML0701,0.125461332
2009-03,ML0702,0.11054101666666667
2009-03,ML0703,0.12662186
2009-03,ML08,0.10766799133333334
2009-03,ML0801,0.109791392
2009-03,ML0802,0.118843033
2009-03,ML0803,0.103138502
2009-03,ML0804,0.11197202333333334
2009-03,ML09,0.21825555333333332
2009-03,ML0901,0.21825555333333332
2009-03,ML1004,0.12332384666666667
2009-04,ML01,0.24846391999999998
2009-04,ML0101,0.23957996666666667
2009-04,ML0102,0.2190234666666667
2009-04,ML0103,0.21717208333333335
2009-04,ML0104,0.31030013666666667
2009-04,ML0105,0.2803582066666667
2009-04,ML0106,0.20276957333333334
2009-04,ML0107,0.19042611333333334
2009-04,ML02,0.24652775666666668
2009-04,ML0201,0.22019271666666665
2009-04,ML0202,0.2820601566666667
2009-04,ML0203,0.34789259
2009-04,ML0204,0.30503848666666666
2009-04,ML0205,0.23593375333333333
2009-04,ML0206,0.2490460366666667
2009-04,ML0207,0.19581386666666667
2009-04,ML03,0.38151808333333337
2009-04,ML0301,0.4017364266666667
2009-04,ML0302,0.4625029566666667
2009-04,ML0303,0.45172356666666663
2009-04,ML0304,0.26661699666666666
2009-04,ML0305,0.362991
2009-04,ML0306,0.43175555000000004
2009-04,ML0307,0.2791174166666666
2009-04,ML04,0.20064039666666666
2009-04,ML0401,0.22868985
2009-04,ML0402,0.22721939333333332
2009-04,ML0403,0.17866116
2009-04,ML0404,0.17625519999999997
2009-04,ML0405,0.20951010333333334
2009-04,ML0406,0.19854742666666667
2009-04,ML0407,0.23202429000000002
2009-04,ML05,0.17666392333333333
2009-04,ML0501,0.18251211666666667
2009-04,ML0502,0.21159090666666666
2009-04,ML0503,0.20660540000000002
2009-04,ML0504,0.14847399666666666
2009-04,ML0505,0.17019539666666664
2009-04,ML0506,0.1903956033333333
2009-04,ML0507,0.19901455333333332
2009-04,ML0508,0.17089797000000004
2009-04,ML06,0.10708048833333333
2009-04,ML0601,0.14810226666666668
2009-04,ML0602,0.10775254666666667
2009-04,ML0603,0.13102658333333334
2009-04,ML0604,0.14220162333333333
2009-04,ML0605,0.10273113666666667
2009-04,ML07,0.12123785833333334
2009-04,ML0701,0.12485199833333334
2009-04,ML0702,0.11096743666666666
2009-04,ML0703,0.12683242333333333
2009-04,ML08,0.10729032799999999
2009-04,ML0801,0.10905660833333335
2009-04,ML0802,0.11848191200000001
2009-04,ML0803,0.10282862
2009-04,ML0804,0.11167709133333333
2009-04,ML09,0.21775554333333333
2009-04,ML0901,0.21775554333333333
2009-04,ML1004,0.12335569499999999
2009-05,ML01,0.26180926
2009-05,ML0101,0.2536477733333333
2009-05,ML0102,0.20841763000000002
2009-05,ML0103,0.21638186666666667
2009-05,ML0104,0.35864445666666667
2009-05,ML0105,0.30753918666666663
2009-05,ML0106,0.19085275666666668
2009-05,ML0107,0.17911765666666668
2009-05,ML02,0.25627088333333337
2009-05,ML0201,0.21801719333333333
2009-05,ML0202,0.30985503999999997
2009-05,ML0203,0.38691870666666667
2009-05,ML0204,0.3393302366666667
2009-05,ML0205,0.23505784666666665
2009-05,ML0206,0.2650682033333333
2009-05,ML0207,0.18666704333333337
2009-05,ML03,0.41831469666666665
2009-05,ML0301,0.4495776366666666
2009-05,ML0302,0.4865471266666666
2009-05,ML0303,0.4821889666666667
2009-05,ML0304,0.2822882
2009-05,ML0305,0.40663286
2009-05,ML0306,0.4751252833333333
2009-05,ML0307,0.30122418
2009-05,ML04,0.19519108
2009-05,ML0401,0.22868466666666665
2009-05,ML0402,0.22413583
2009-05,ML0403,0.17282339
2009-05,ML0404,0.17096195
2009-05,ML0405,0.20529443666666666
2009-05,ML0406,0.18872573333333334
2009-05,ML0407,0.22942354333333334
2009-05,ML05,0.17037557666666667
2009-05,ML0501,0.18083900666666666
2009-05,ML0502,0.2043094
2009-05,ML0503,0.19655224666666668
2009-05,ML0504,0.14517079333333335
2009-05,ML0505,0.16519614333333332
2009-05,ML0506,0.18222565333333332
2009-05,ML0507,0.18758947666666667
2009-05,ML0508,0.1619005
2009-05,ML06,0.10675561666666666
2009-05,ML0601,0.14730340333333333
2009-05,ML0602,0.10743498133333333
2009-05,ML0603,0.12853418333333333
2009-05,ML0604,0.14064401666666668
2009-05,ML0605,0.10270362466666666
2009-05,ML07,0.117962448
2009-05,ML0701,0.12161321333333334
2009-05,ML0702,0.10792667666666667
2009-05,ML0703,0.12326264666666666
2009-05,ML08,0.10476612
2009-05,ML0801,0.106554682
2009-05,ML0802,0.11434572999999999
2009-05,ML0803,0.10054000666666667
2009-05,ML0804,0.10951639666666667
2009-05,ML09,0.22536666333333333
2009-05,ML0901,0.22536666333333333
2009-05,ML1004,0.120071098
2009-06,ML01,0.34061021333333336
2009-06,ML0101,0.36684358
2009-06,ML0102,0.23010154666666668
2009-06,ML0103,0.2636460366666667
2009-06,ML0104,0.4914752
2009-06,ML0105,0.41079096
2009-06,ML0106,0.20247333333333337
2009-06,ML0107,0.2249093666666667
2009-06,ML02,0.30218575666666664
2009-06,ML0201,0.24434126666666667
2009-06,ML0202,0.39682819333333336
2009-06,ML0203,0.489279
2009-06,ML0204,0.42986683
2009-06,ML0205,0.28543618333333337
2009-06,ML0206,0.32658934333333334
2009-06,ML0207,0.18431126
2009-06,ML03,0.4982158266666667
2009-06,ML0301,0.5382740433333333
2009-06,ML0302,0.5353199000000001
2009-06,ML0303,0.5523544566666666
2009-06,ML0304,0.3539680766666667
2009-06,ML0305,0.49303605666666667
2009-06,ML0306,0.55957342
2009-06,ML0307,0.3811522733333333
2009-06,ML04,0.20832663666666665
2009-06,ML0401,0.27377762
2009-06,ML0402,0.2656913766666667
2009-06,ML0403,0.16930411666666667
2009-06,ML0404,0.16426381333333331
2009-06,ML0405,0.23369915666666666
2009-06,ML0406,0.19346022666666665
2009-06,ML0407,0.26225302333333333
2009-06,ML05,0.1742194566666667
2009-06,ML0501,0.19454203666666667
2009-06,ML0502,0.20767543333333335
2009-06,ML0503,0.19337341666666666
2009-06,ML0504,0.15312938666666667
2009-06,ML0505,0.18060263000000001
2009-06,ML0506,0.18144086666666667
2009-06,ML0507,0.17968711333333331
2009-06,ML0508,0.15451951666666666
2009-06,ML06,0.10573354
2009-06,ML0601,0.14251212
2009-06,ML0602,0.10633206166666666
2009-06,ML0603,0.124856207
2009-06,ML0604,0.13705133666666666
2009-06,ML0605,0.10212716333333334
2009-06,ML07,0.11271128333333334
2009-06,ML0701,0.11781223299999999
2009-06,ML0702,0.10264328500000001
2009-06,ML0703,0.11607971466666667
2009-06,ML08,0.10064213666666666
2009-06,ML0801,0.10316782299999999
2009-06,ML0802,0.10761339333333335
2009-06,ML0803,0.09653432666666667
2009-06,ML0804,0.10618738533333334
2009-06,ML09,0.25658148
2009-06,ML0901,0.25658148
2009-06,ML1004,0.11527248666666667
2009-07,ML01,0.5083758133333333
2009-07,ML0101,0.5806879333333334
2009-07,ML0102,0.35862742
2009-07,ML0103,0.4268072366666667
2009-07,ML0104,0.6755777266666666
2009-07,ML0105,0.5904585666666667
2009-07,ML0106,0.29577859
2009-07,ML0107,0.36390252333333334
2009-07,ML02,0.41864708333333334
2009-07,ML0201,0.34348716333333335
2009-07,ML0202,0.5308239566666667
2009-07,ML0203,0.6278707533333333
2009-07,ML0204,0.5693135466666667
2009-07,ML0205,0.43135138333333334
2009-07,ML0206,0.43891838666666666
2009-07,ML0207,0.2721172533333333
2009-07,ML03,0.6011512533333333
2009-07,ML0301,0.6391937766666667
2009-07,ML0302,0.6058781
2009-07,ML0303,0.6418781666666667
2009-07,ML0304,0.48132932333333334
2009-07,ML0305,0.59870129
2009-07,ML0306,0.6589131333333333
2009-07,ML0307,0.5000655666666667
2009-07,ML04,0.27590347
2009-07,ML0401,0.3856370433333334
2009-07,ML0402,0.3702953
2009-07,ML0403,0.20624907666666667
2009-07,ML0404,0.20066616333333334
2009-07,ML0405,0.3167525233333333
2009-07,ML0406,0.26250623666666667
2009-07,ML0407,0.35030976666666663
2009-07,ML05,0.21072200333333335
2009-07,ML0501,0.2326771466666667
2009-07,ML0502,0.26285405333333334
2009-07,ML0503,0.22878378
2009-07,ML0504,0.19271192999999998
2009-07,ML0505,0.23610572333333332
2009-07,ML0506,0.19974182333333335
2009-07,ML0507,0.20982912
2009-07,ML0508,0.16690976000000002
2009-07,ML06,0.10642073466666667
2009-07,ML0601,0.14657841333333332
2009-07,ML0602,0.10777808333333333
2009-07,ML0603,0.13250021
2009-07,ML0604,0.14384122666666666
2009-07,ML0605,0.10152779833333332
2009-07,ML07,0.11555087466666668
2009-07,ML0701,0.130937165
2009-07,ML0702,0.10150125333333333
2009-07,ML0703,0.12124573133333333
2009-07,ML08,0.10033127000000001
2009-07,ML0801,0.10333966700000001
2009-07,ML0802,0.11125316133333334
2009-07,ML0803,0.09532908533333333
2009-07,ML0804,0.10549202866666667
2009-07,ML09,0.33119258333333335
2009-07,ML0901,0.33119258333333335
2009-07,ML1004,0.116212738
2009-08,ML01,0.6779331766666666
2009-08,ML0101,0.74516179
2009-08,ML0102,0.5579705966666667
2009-08,ML0103,0.63173733
2009-08,ML0104,0.7929038133333334
2009-08,ML0105,0.7384521466666666
2009-08,ML0106,0.50458683
2009-08,ML0107,0.5420818
2009-08,ML02,0.5762092433333333
2009-08,ML0201,0.5084239433333334
2009-08,ML0202,0.65039137
2009-08,ML0203,0.7216045133333333
2009-08,ML0204,0.6854655900000001
2009-08,ML0205,0.6099626233333333
2009-08,ML0206,0.5705298466666667
2009-08,ML0207,0.47139555
2009-08,ML03,0.6847176333333334
2009-08,ML0301,0.7090360800000001
2009-08,ML0302,0.6778250433333334
2009-08,ML0303,0.7073450000000001
2009-08,ML0304,0.6109631066666666
2009-08,ML0305,0.6852098066666666
2009-08,ML0306,0.7237299333333334
2009-08,ML0307,0.6199337666666667
2009-08,ML04,0.41445204999999996
2009-08,ML0401,0.5223772066666666
2009-08,ML0402,0.5112843100000001
2009-08,ML0403,0.30842171
2009-08,ML0404,0.34892730999999994
2009-08,ML0405,0.4498243833333333
2009-08,ML0406,0.4115356433333333
2009-08,ML0407,0.4805528666666667
2009-08,ML05,0.31407047666666665
2009-08,ML0501,0.33651224
2009-08,ML0502,0.38622901666666665
2009-08,ML0503,0.33406215
2009-08,ML0504,0.2894005466666667
2009-08,ML0505,0.3443235566666667
2009-08,ML0506,0.28173127666666664
2009-08,ML0507,0.33538922666666665
2009-08,ML0508,0.25193484666666666
2009-08,ML06,0.11606860166666666
2009-08,ML0601,0.1819787833333333
2009-08,ML0602,0.12387009166666667
2009-08,ML0603,0.18522869333333333
2009-08,ML0604,0.19568072
2009-08,ML0605,0.102473138
2009-08,ML07,0.13235727
2009-08,ML0701,0.16260012333333332
2009-08,ML0702,0.10542818333333333
2009-08,ML0703,0.15821208
2009-08,ML08,0.10299318266666667
2009-08,ML0801,0.104373724
2009-08,ML0802,0.12157024633333334
2009-08,ML0803,0.09686810000000001
2009-08,ML0804,0.10771071166666667
2009-08,ML09,0.43523700666666665
2009-08,ML0901,0.43523700666666665
2009-08,ML1004,0.12669542
2009-09,ML01,0.7014272633333333
2009-09,ML0101,0.7592603333333333
2009-09,ML0102,0.60502259
2009-09,ML0103,0.6595476833333334
2009-09,ML0104,0.8004866
2009-09,ML0105,0.7540802366666667
2009-09,ML0106,0.5535602000000001
2009-09,ML0107,0.5709542
2009-09,ML02,0.6042425833333334
2009-09,ML0201,0.5666893000000001
2009-09,ML0202,0.6636739566666666
2009-09,ML0203,0.7294308466666667
2009-09,ML0204,0.70437841
2009-09,ML0205,0.6385388000000001
2009-09,ML0206,0.5989021999999999
2009-09,ML0207,0.5056289500000001
2009-09,ML03,0.6995103333333333
2009-09,ML0301,0.7168889966666666
2009-09,ML0302,0.7073244500000001
2009-09,ML0303,0.7192418666666667
2009-09,ML0304,0.64066492
2009-09,ML0305,0.6988319199999999
2009-09,ML0306,0.7270678966666667
2009-09,ML0307,0.6495555199999999
2009-09,ML04,0.4901342166666667
2009-09,ML0401,0.56711469
2009-09,ML0402,0.5698516
2009-09,ML0403,0.3817825633333333
2009-09,ML0404,0.44500438666666664
2009-09,ML0405,0.5132855
2009-09,ML0406,0.4959402766666667
2009-09,ML0407,0.5387356866666667
2009-09,ML05,0.3766413866666667
2009-09,ML0501,0.3971273766666667
2009-09,ML0502,0.46020765
2009-09,ML0503,0.41872744666666667
2009-09,ML0504,0.32568843999999997
2009-09,ML0505,0.3928173566666667
2009-09,ML0506,0.3505548533333333
2009-09,ML0507,0.43439149000000005
2009-09,ML0508,0.33008998666666667
2009-09,ML06,0.12425889333333333
2009-09,ML0601,0.21437536333333332
2009-09,ML0602,0.1361368
2009-09,ML0603,0.22174989333333336
2009-09,ML0604,0.23632880333333336
2009-09,ML0605,0.104821925
2009-09,ML07,0.14365527
2009-09,ML0701,0.17821661666666666
2009-09,ML0702,0.109701555
2009-09,ML0703,0.1753314566666667
2009-09,ML08,0.10459537666666667
2009-09,ML0801,0.10595301333333333
2009-09,ML0802,0.12132178066666667
2009-09,ML0803,0.09909736666666667
